nm_municipio	ds_cargo	nm_candidato	sg_partido	ds_composicao_coligacao	ds_sit_tot_turno	qt_votos_nom_validos
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	16
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	8
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	5
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	24
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	3
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	2
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	239
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	5
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	127
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	17
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	6
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	6
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	4
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	147
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	22
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	7
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	3
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	2
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	3
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	2
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	38
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	17
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	132
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	PAUDERNEY TOMAZ AVELINO	UNIÃO	UNIÃO	Suplente	54
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SAULLO VELAME VIANNA	UNIÃO	UNIÃO	Eleito por QP	1105
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	LOUISMAR DE MATOS BONATES	UNIÃO	UNIÃO	Suplente	200
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	FAUSTO VIEIRA DOS SANTOS JÚNIOR	UNIÃO	UNIÃO	Eleito por média	919
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ANÁ CAMPOS GUIMARÃES	UNIÃO	UNIÃO	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EMIDIO NIRO KOHASHI	PSDB	CIDADANIA / PSDB	Suplente	37
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ELEOMEA MARIA BARROSO VIEIRA	PSDB	CIDADANIA / PSDB	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SUELANIA CRISTINA GONZAGA DE FIGUEIREDO	PSDB	CIDADANIA / PSDB	Suplente	8
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	FRANCISCO VIRGILIO MELO DA SILVA	PSDB	CIDADANIA / PSDB	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	EVALCILENE COSTA DOS SANTOS	PSOL	REDE / PSOL	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOSÉ LUIZ DA SILVA VASQUES	PSOL	REDE / PSOL	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	WELTON YUDI ODA	PSOL	REDE / PSOL	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CARLOS CRISTIANO FELIX	PATRIOTA	PATRIOTA	Não eleito	38
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	NOÉ MARTINS DA SILVA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	TANIA MARA FERREIRA DA COSTA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	TIAGO DO VALE FALCÃO	PATRIOTA	PATRIOTA	Não eleito	2
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SIRRAME MAQUINÉ DE SÁ	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	DENNYSON RAMOS MOREIRA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	INALDO CRUZ PLACIDO	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	FABIANA ZAPPIA DE AZEVEDO FROTA ARAGÃO	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	TANIA MARIA MUSSA	PATRIOTA	PATRIOTA	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARCELO RAMOS RODRIGUES	PSD	PSD	Suplente	42
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ANDREIA MARA ANDRADE PESSOA	PSD	PSD	Suplente	5
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ATILA SIDNEY LINS DE ALBUQUERQUE	PSD	PSD	Eleito por QP	19
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GILVANDRO MOTA DA SILVA	PSD	PSD	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	SIDNEY RICARDO DE OLIVEIRA LEITE	PSD	PSD	Eleito por média	241
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ORSINE RUFINO DE OLIVEIRA JUNIOR	PSD	PSD	Suplente	116
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CRISTIANE SOUZA DOS ANJOS	PSD	PSD	Suplente	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	DÉBORA CRISTINA PEREIRA MAFRA	PSD	PSD	Suplente	3
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	GIVANCIR DE OLIVEIRA SILVA	PSD	PSD	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	VANESSA GRAZZIOTIN	PC do B	PT / PV / PC do B	Não eleito	45
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	DELCINEI DE OLIVEIRA ALVES	PC do B	PT / PV / PC do B	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	LISSANDRO BREVAL SANTIAGO	AVANTE	AVANTE	Não eleito	10
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	LILIANE ARAUJO DE ALMEIDA	AVANTE	AVANTE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CRISTINA LÚCIA FERREIRA PAIVA	AVANTE	AVANTE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	KATIANE GAMA FEITOZA	AVANTE	AVANTE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARCEL ALEXANDRE DA SILVA	AVANTE	AVANTE	Não eleito	31
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARCELO AUGUSTO DA EIRA CORRÊA	AVANTE	AVANTE	Não eleito	14
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	HISSA NAGIB ABRAHÃO FILHO	AVANTE	AVANTE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	DAVID VALENTE REIS	AVANTE	AVANTE	Não eleito	46
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	MARCIO PAIXÃO RIBEIRO	AVANTE	AVANTE	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	APPIO DA SILVA TOLENTINO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ROSENILDO QUEIROZ DA SILVA	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	KEYLLA MARIA DE OLIVEIRA MARINHO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	CLEIA FATIMA ASSUNÇÃO REBELO	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	JOÃO FRANCISCO DE MIRANDA SOARES	SOLIDARIEDADE	SOLIDARIEDADE	Não eleito	1
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ANTÔNIO CARLOS SANTOS SILVA	PROS	PROS	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ELISON NUNES DE SOUZA	PROS	PROS	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	DARLAM MELO DOS SANTOS	PROS	PROS	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	LUCIANO DE FARIAS	PROS	PROS	Não eleito	0
SÃO SEBASTIÃO DO UATUMÃ	Deputado Federal	ADRIANA MOURA DE MENDONÇA	PROS	PROS	Não eleito	0
TABATINGA	Deputado Federal	ADAIL JOSÉ FIGUEIREDO PINHEIRO	REPUBLICANOS	REPUBLICANOS	Eleito por média	2836
TABATINGA	Deputado Federal	SILAS CÂMARA	REPUBLICANOS	REPUBLICANOS	Eleito por QP	2699
TABATINGA	Deputado Federal	AUGUSTO CESAR PAULA DE ANDRADE	REPUBLICANOS	REPUBLICANOS	Suplente	17
TABATINGA	Deputado Federal	EDSON CARLOS DE DEUS CASTILHO	REPUBLICANOS	REPUBLICANOS	Não eleito	0
TABATINGA	Deputado Federal	RODRIGO GUEDES OLIVEIRA DE ARAUJO	REPUBLICANOS	REPUBLICANOS	Suplente	6
TABATINGA	Deputado Federal	JOÃO CARLOS DOS SANTOS MELLO	REPUBLICANOS	REPUBLICANOS	Suplente	349
TABATINGA	Deputado Federal	MARIA MIRTES SALES DE OLIVEIRA	REPUBLICANOS	REPUBLICANOS	Suplente	2
TABATINGA	Deputado Federal	RAIMUNDA NONATA DE MELO MARTINS	REPUBLICANOS	REPUBLICANOS	Suplente	14
TABATINGA	Deputado Federal	NICIA ANDREA MOTA MEDEIROS	REPUBLICANOS	REPUBLICANOS	Suplente	2
TABATINGA	Deputado Federal	ALAN KARDECK PEREIRA AMAZONAS	PDT	PDT	Não eleito	1
TABATINGA	Deputado Federal	PAULO HENRIQUE DA PAIXÃO E SILVA JUNIOR	PDT	PDT	Não eleito	7
TABATINGA	Deputado Federal	WANESSA SIMÕES PACHECO	PDT	PDT	Não eleito	4
TABATINGA	Deputado Federal	ISMAEL FRANKLIN GONÇALVES	PDT	PDT	Não eleito	3
TABATINGA	Deputado Federal	MARIO RUBENS MACEDO VIANNA	PDT	PDT	Não eleito	11
TABATINGA	Deputado Federal	CHRISTIANI MARIA MENDES BARROS	PDT	PDT	Não eleito	4
TABATINGA	Deputado Federal	PEDRINHA LASMAR CRUZ	PDT	PDT	Não eleito	7
TABATINGA	Deputado Federal	GELSON DO NASCIMENTO ALBUQUERQUE	PDT	PDT	Não eleito	13
TABATINGA	Deputado Federal	ERNANDO FIGUEIRA SANTANA FILHO	PDT	PDT	Não eleito	0
TABATINGA	Deputado Federal	JOSÉ RICARDO WENDLING	PT	PT / PV / PC do B	Não eleito	380
TABATINGA	Deputado Federal	MARIA FRANCELIZIA DA SILVA	PT	PT / PV / PC do B	Não eleito	4
TABATINGA	Deputado Federal	CÍCERO CUSTÓDIO DA SILVA	PT	PT / PV / PC do B	Não eleito	5
TABATINGA	Deputado Federal	EDJANE RODRIGUES DA SILVA	PT	PT / PV / PC do B	Não eleito	68
TABATINGA	Deputado Federal	LUIZ DE SOUZA BORGES NETO	PT	PT / PV / PC do B	Não eleito	34
TABATINGA	Deputado Federal	HELADE MAUÉS GONÇALVES	PTB	PTB	Não eleito	0
TABATINGA	Deputado Federal	ALCIDES CORDOVIL DE ASSIS	PTB	PTB	Não eleito	0
TABATINGA	Deputado Federal	ANTONIO SIDNEY SILVA DA COSTA	PTB	PTB	Não eleito	1
TABATINGA	Deputado Federal	NAZILDO DOS REIS OLIVEIRA	PTB	PTB	Não eleito	7
TABATINGA	Deputado Federal	MARIA FLAVIANE CASTRO BRAGA	PTB	PTB	Não eleito	1
TABATINGA	Deputado Federal	EDMILSON AGUIAR DE SOUZA	PTB	PTB	Não eleito	0
TABATINGA	Deputado Federal	NELSON RAIMUNDO DE OLIVEIRA AZEDO	MDB	MDB	Não eleito	3
TABATINGA	Deputado Federal	MÁRCIA AUXILIADORA CARDOSO BARANDA	MDB	MDB	Não eleito	2
TABATINGA	Deputado Federal	ELI COSTA DE SOUZA	MDB	MDB	Não eleito	103
TABATINGA	Deputado Federal	VIVIANE PEREIRA DA SILVA LAGO LIMA	MDB	MDB	Não eleito	38
TABATINGA	Deputado Federal	ANTÔNIA SOCORRO DANTAS DA SILVA	MDB	MDB	Não eleito	0
TABATINGA	Deputado Federal	FRANCIDALVA DE MORAIS MACHADO	MDB	MDB	Não eleito	13
TABATINGA	Deputado Federal	MARIA ELIZABETH DOS SANTOS OLIVEIRA	MDB	MDB	Não eleito	2
TABATINGA	Deputado Federal	CÉSAR AUGUSTO OLIVEIRA DA FONSECA	MDB	MDB	Não eleito	6
TABATINGA	Deputado Federal	GINA MARIA REIS GONZALEZ	MDB	MDB	Não eleito	0
TABATINGA	Deputado Federal	GEORGE GOMES DE OLIVEIRA	REDE	REDE / PSOL	Não eleito	0
TABATINGA	Deputado Federal	BRUNO FARIAS DA LUZ	REDE	REDE / PSOL	Não eleito	1
TABATINGA	Deputado Federal	VANDERLECIA ORTEGA DOS SANTOS	REDE	REDE / PSOL	Não eleito	527
TABATINGA	Deputado Federal	JEFFERSON PRAIA BEZERRA	REDE	REDE / PSOL	Não eleito	3
TABATINGA	Deputado Federal	ELISANGELA DE OLIVEIRA BRUNNO	REDE	REDE / PSOL	Não eleito	4
TABATINGA	Deputado Federal	JERSON ARANHA DE OLIVEIRA JUNIOR	REDE	REDE / PSOL	Não eleito	4
TABATINGA	Deputado Federal	MARIA PEREIRA DANTAS	PODE	PODE	Não eleito	0
TABATINGA	Deputado Federal	SÓSTENES ADIEL PEREIRA BATISTA	PSC	PSC	Não eleito	3
TABATINGA	Deputado Federal	JOÃO BATISTA DA COSTA PAULA	PSC	PSC	Não eleito	0
TABATINGA	Deputado Federal	ADEMIR ROCHA DOS SANTOS	PSC	PSC	Não eleito	1
TABATINGA	Deputado Federal	CASTOR SEGUNDO DE MEDEIROS REGALADO REGIS	PSC	PSC	Não eleito	10
TABATINGA	Deputado Federal	GELMA MARIA SANTOS SILVA	PSC	PSC	Não eleito	6
TABATINGA	Deputado Federal	JUCELINO VIEIRA DO NASCIMENTO	PSC	PSC	Não eleito	0
TABATINGA	Deputado Federal	ALUIZIO BARBOSA DE SOUZA	PSC	PSC	Não eleito	0
TABATINGA	Deputado Federal	IZABEL SANTARÉM BARROSO	PSC	PSC	Não eleito	3
TABATINGA	Deputado Federal	CIRLEY MENDONÇA BOTÊLHO	PSC	PSC	Não eleito	0
TABATINGA	Deputado Federal	JOELE SILVA DA CRUZ	PL	PL	Suplente	7
TABATINGA	Deputado Federal	ALBERTO BARROS CAVALCANTE NETO	PL	PL	Eleito por média	685
TABATINGA	Deputado Federal	JOSE NILMAR ALVES DE OLIVEIRA	PL	PL	Suplente	6
TABATINGA	Deputado Federal	ALFREDO PEREIRA DO NASCIMENTO	PL	PL	Suplente	320
TABATINGA	Deputado Federal	RAFAEL AMARAL DA COSTA E SILVA	PL	PL	Suplente	30
TABATINGA	Deputado Federal	RODRIGO DE SÁ BARBOSA	PL	PL	Suplente	43
TABATINGA	Deputado Federal	MARIA JOSEFA DE ASSIS ALVES	PL	PL	Suplente	21
TABATINGA	Deputado Federal	VANILDA DE OLIVEIRA GUIMARÃES	PL	PL	Suplente	2
TABATINGA	Deputado Federal	ALFREDO JACAUNA PINHEIRO FILHO	PL	PL	Suplente	27
TABATINGA	Deputado Federal	JOSETE COSTA DOS SANTOS	CIDADANIA	CIDADANIA / PSDB	Suplente	0
TABATINGA	Deputado Federal	AMOM MANDEL LINS FILHO	CIDADANIA	CIDADANIA / PSDB	Eleito por QP	215
TABATINGA	Deputado Federal	MARILENA MONICA PEREZ SAID	CIDADANIA	CIDADANIA / PSDB	Suplente	1
TABATINGA	Deputado Federal	RAYMISON MONTEIRO DE SOUZA	CIDADANIA	CIDADANIA / PSDB	Suplente	9
TABATINGA	Deputado Federal	ISRAEL ALEXANDRE MUNIZ PAULAIN	CIDADANIA	CIDADANIA / PSDB	Suplente	8
TABATINGA	Deputado Federal	CIMARA ALENCAR CAVALCANTE	DC	DC	Não eleito	1
TABATINGA	Deputado Federal	RENATO MENDONÇA DE ALENCAR	DC	DC	Não eleito	0
TABATINGA	Deputado Federal	CICERO JOSE DE LIMA ALENCAR	DC	DC	Não eleito	1
TABATINGA	Deputado Federal	JEFFERSON ALVES DE LIMA	DC	DC	Não eleito	0
TABATINGA	Deputado Federal	CELSO CORSINO DA SILVA	DC	DC	Não eleito	0
TABATINGA	Deputado Federal	JOÃO PAULO ANDRADE DE QUEIROZ	NOVO	NOVO	Não eleito	0
TABATINGA	Deputado Federal	MARILENE ALVES DE OLIVEIRA	PMN	PMN	Não eleito	0
TABATINGA	Deputado Federal	PETER SCHMIDT	PMN	PMN	Não eleito	1
TABATINGA	Deputado Federal	JOSE LUIZ VIANA BENEVIDES	PMN	PMN	Não eleito	2
TABATINGA	Deputado Federal	SEVERINO GERMANO DA SILVA	PMN	PMN	Não eleito	36
TABATINGA	Deputado Federal	TATIANE SANTOS DE OLIVEIRA	PMN	PMN	Não eleito	0
TABATINGA	Deputado Federal	MARIO FERNANDO NOGUEIRA CARDOSO	PMN	PMN	Não eleito	1
TABATINGA	Deputado Federal	ALEXANDER CHEREM DE MELLO	PMN	PMN	Não eleito	0
TABATINGA	Deputado Federal	PERICLES DE SOUZA ARAUJO	PMN	PMN	Não eleito	3
TABATINGA	Deputado Federal	ESTER LEMOS DOS SANTOS	PMN	PMN	Não eleito	0
TABATINGA	Deputado Federal	EDSON DO NASCIMENTO PEREIRA	AGIR	AGIR	Não eleito	0
TABATINGA	Deputado Federal	JONIA MUNIZ DA SILVA	AGIR	AGIR	Não eleito	1
TABATINGA	Deputado Federal	SILVIO JOSÉ CINTRA MAIA	AGIR	AGIR	Não eleito	1
TABATINGA	Deputado Federal	GILMAR DA SILVA RIBEIRO	AGIR	AGIR	Não eleito	0
TABATINGA	Deputado Federal	MARCOS OLIVEIRA GAZEL	AGIR	AGIR	Não eleito	1
TABATINGA	Deputado Federal	ANTÔNIO ERIVELTON FERNANDES DA SILVA	AGIR	AGIR	Não eleito	0
TABATINGA	Deputado Federal	FÁTIMA VITÓRIA DE JESUS SPENER XAVIER	AGIR	AGIR	Não eleito	1
TABATINGA	Deputado Federal	ALDAMIR DA COSTA SOUZA	PSB	PSB	Não eleito	0
TABATINGA	Deputado Federal	IÊDA SANTOS CARDOSO	PSB	PSB	Não eleito	9
TABATINGA	Deputado Federal	ROSIMEIRE DA CONCEICAO ANJOS	PV	PT / PV / PC do B	Não eleito	1
TABATINGA	Deputado Federal	JOSE ADALBERTO DA SILVA	PV	PT / PV / PC do B	Não eleito	5
TABATINGA	Deputado Federal	EMÍLIA FERRAZ DE CARVALHO	UNIÃO	UNIÃO	Suplente	4
TABATINGA	Deputado Federal	DIEGO ROBERTO AFONSO	UNIÃO	UNIÃO	Suplente	1
TABATINGA	Deputado Federal	PABLO OLIVA SOUZA	UNIÃO	UNIÃO	Suplente	2355
TABATINGA	Deputado Federal	LEDA MARIA MAIA XAVIER	UNIÃO	UNIÃO	Suplente	1
